ID,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Activity Caegory,Key (Joining A & B ),Minutes Asleep,,,,
1927972279,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722795/8/2016,,,,,
1927972279,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722795/9/2016,,,,,
1927972279,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722795/10/2016,,,,,
1927972279,5/11/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722795/11/2016,,,,,
1927972279,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,966,1383,Sedentary,19279722795/12/2016,,,,,
2022484408,4/13/2016,12024,8.5,8.5,0,2.99,0.1,5.41,0,43,5,292,1100,2601,Very Active,20224844084/13/2016,,,,,
2022484408,4/14/2016,10690,7.5,7.5,0,2.48,0.21,4.82,0,32,3,257,1148,2312,Very Active,20224844084/14/2016,,,,,
2022484408,4/15/2016,11034,8.03,8.03,0,1.94,0.31,5.78,0,27,9,282,1122,2525,Very Active,20224844084/15/2016,,,,,
2022484408,4/16/2016,10100,7.09,7.09,0,3.15,0.55,3.39,0,41,11,151,1237,2177,Very Active,20224844084/16/2016,,,,,
2022484408,4/17/2016,15112,11.4,11.4,0,3.87,0.66,6.88,0,28,29,331,1052,2782,Very Active,20224844084/17/2016,,,,,
2022484408,4/18/2016,14131,10.07,10.07,0,3.64,0.12,6.3,0,48,3,311,1078,2770,Very Active,20224844084/18/2016,,,,,
2022484408,4/19/2016,11548,8.53,8.53,0,3.29,0.24,5,0,31,7,250,1152,2489,Very Active,20224844084/19/2016,,,,,
2022484408,4/20/2016,15112,10.67,10.67,0,3.34,1.93,5.4,0,48,63,276,1053,2897,Very Active,20224844084/20/2016,,,,,
2022484408,4/21/2016,12453,8.74,8.74,0,3.33,1.11,4.31,0,104,53,255,1028,3158,Very Active,20224844084/21/2016,,,,,
2022484408,4/22/2016,12954,9.33,9.33,0,4.43,0.42,4.47,0,52,10,273,1105,2638,Very Active,20224844084/22/2016,,,,,
2022484408,4/23/2016,6001,4.21,4.21,0,0,0,4.21,0,0,0,249,1191,2069,Low Active,20224844084/23/2016,,,,,
2022484408,4/24/2016,13481,10.28,10.28,0,4.55,1.15,4.58,0,37,26,216,1161,2529,Very Active,20224844084/24/2016,,,,,
2022484408,4/25/2016,11369,8.01,8.01,0,3.33,0.22,4.46,0,44,8,217,1171,2470,Very Active,20224844084/25/2016,,,,,
2022484408,4/26/2016,10119,7.19,7.19,0,1.43,0.66,5.11,0,55,24,275,1086,2793,Very Active,20224844084/26/2016,,,,,
2022484408,4/27/2016,10159,7.13,7.13,0,1.04,0.97,5.12,0,19,20,282,1119,2463,Very Active,20224844084/27/2016,,,,,
2022484408,4/28/2016,10140,7.12,7.12,0,0.41,1.33,5.39,0,6,20,291,1123,2296,Very Active,20224844084/28/2016,,,,,
2022484408,4/29/2016,10245,7.19,7.19,0,0.48,1.21,5.5,0,21,40,281,1098,2611,Very Active,20224844084/29/2016,,,,,
2022484408,4/30/2016,18387,12.91,12.91,0,0.94,1.4,10.57,0,13,23,361,1043,2732,Very Active,20224844084/30/2016,,,,,
2022484408,5/1/2016,10538,7.4,7.4,0,1.94,0.96,4.5,0,25,28,245,1142,2380,Very Active,20224844085/1/2016,,,,,
2022484408,5/2/2016,10379,7.29,7.29,0,2.61,0.34,4.33,0,36,8,277,1119,2473,Very Active,20224844085/2/2016,,,,,
2022484408,5/3/2016,12183,8.74,8.74,0,3.99,0.46,4.28,0,72,14,250,1104,2752,Very Active,20224844085/3/2016,,,,,
2022484408,5/4/2016,11768,8.29,8.29,0,2.51,0.93,4.85,0,36,27,272,1105,2649,Very Active,20224844085/4/2016,,,,,
2022484408,5/5/2016,11895,8.35,8.35,0,2.79,0.86,4.7,0,55,20,253,1112,2609,Very Active,20224844085/5/2016,,,,,
2022484408,5/6/2016,10227,7.18,7.18,0,1.87,0.67,4.64,0,24,17,295,1104,2498,Very Active,20224844085/6/2016,,,,,
2022484408,5/7/2016,6708,4.71,4.71,0,1.61,0.08,3.02,0,20,2,149,1269,1995,Low Active,20224844085/7/2016,,,,,
2022484408,5/8/2016,3292,2.31,2.31,0,0,0,2.31,0,0,0,135,1305,1848,Sedentary,20224844085/8/2016,,,,,
2022484408,5/9/2016,13379,9.39,9.39,0,2.12,1.63,5.64,0,35,47,297,1061,2709,Very Active,20224844085/9/2016,,,,,
2022484408,5/10/2016,12798,8.98,8.98,0,2.22,1.21,5.56,0,57,28,271,1084,2797,Very Active,20224844085/10/2016,,,,,
2022484408,5/11/2016,13272,9.32,9.32,0,4.18,1.15,3.99,0,58,25,224,1133,2544,Very Active,20224844085/11/2016,,,,,
2022484408,5/12/2016,9117,6.41,6.41,0,1.28,0.67,4.44,0,16,16,236,728,1853,Moderately Active,20224844085/12/2016,,,,,
2026352035,4/13/2016,4993,3.1,3.1,0,0,0,3.1,0,0,0,238,663,1521,Sedentary,20263520354/13/2016,531,,,,
2026352035,4/14/2016,3335,2.07,2.07,0,0,0,2.05,0,0,0,197,653,1431,Sedentary,20263520354/14/2016,545,,,,
2026352035,4/15/2016,3821,2.37,2.37,0,0,0,2.37,0,0,0,188,687,1444,Sedentary,20263520354/15/2016,523,,,,
2026352035,4/16/2016,2547,1.58,1.58,0,0,0,1.58,0,0,0,150,728,1373,Sedentary,20263520354/16/2016,524,,,,
2026352035,4/17/2016,838,0.52,0.52,0,0,0,0.52,0,0,0,60,1053,1214,Sedentary,20263520354/17/2016,437,,,,
2026352035,4/18/2016,3325,2.06,2.06,0,0,0,2.06,0,0,0,182,1062,1419,Sedentary,20263520354/18/2016,,,,,
2026352035,4/19/2016,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,Sedentary,20263520354/19/2016,498,,,,
2026352035,4/20/2016,7222,4.48,4.48,0,0,0,4.48,0,0,0,327,623,1667,Low Active,20263520354/20/2016,461,,,,
2026352035,4/21/2016,2467,1.53,1.53,0,0,0,1.53,0,0,0,153,749,1370,Sedentary,20263520354/21/2016,477,,,,
2026352035,4/22/2016,2915,1.81,1.81,0,0,0,1.81,0,0,0,162,712,1399,Sedentary,20263520354/22/2016,520,,,,
2026352035,4/23/2016,12357,7.71,7.71,0,0,0,7.71,0,0,0,432,458,1916,Very Active,20263520354/23/2016,522,,,,
2026352035,4/24/2016,3490,2.16,2.16,0,0,0,2.16,0,0,0,164,704,1401,Sedentary,20263520354/24/2016,555,,,,
2026352035,4/25/2016,6017,3.73,3.73,0,0,0,3.73,0,0,0,260,821,1576,Low Active,20263520354/25/2016,506,,,,
2026352035,4/26/2016,5933,3.68,3.68,0,0,0,3.68,0,0,0,288,1018,1595,Low Active,20263520354/26/2016,,,,,
2026352035,4/27/2016,6088,3.77,3.77,0,0,0,3.77,0,0,0,286,586,1593,Low Active,20263520354/27/2016,508,,,,
2026352035,4/28/2016,6375,3.95,3.95,0,0,0,3.95,0,0,0,331,626,1649,Low Active,20263520354/28/2016,513,,,,
2026352035,4/29/2016,7604,4.71,4.71,0,0,0,4.71,0,0,0,352,492,1692,Moderately Active,20263520354/29/2016,490,,,,
2026352035,4/30/2016,4729,2.93,2.93,0,0,0,2.93,0,0,0,233,594,1506,Sedentary,20263520354/30/2016,573,,,,
2026352035,5/1/2016,3609,2.28,2.28,0,0,0,2.28,0,0,0,191,716,1447,Sedentary,20263520355/1/2016,527,,,,
2026352035,5/2/2016,7018,4.35,4.35,0,0,0,4.35,0,0,0,355,716,1690,Low Active,20263520355/2/2016,511,,,,
2026352035,5/3/2016,5992,3.72,3.72,0,0,0,3.72,0,0,0,304,981,1604,Low Active,20263520355/3/2016,,,,,
2026352035,5/4/2016,6564,4.07,4.07,0,0,0,4.07,0,0,0,345,530,1658,Low Active,20263520355/4/2016,538,,,,
2026352035,5/5/2016,12167,7.54,7.54,0,0,0,7.54,0,0,0,475,479,1926,Very Active,20263520355/5/2016,468,,,,
2026352035,5/6/2016,8198,5.08,5.08,0,0,0,5.08,0,0,0,383,511,1736,Moderately Active,20263520355/6/2016,524,,,,
2026352035,5/7/2016,4193,2.6,2.6,0,0,0,2.6,0,0,0,229,665,1491,Sedentary,20263520355/7/2016,511,,,,
2026352035,5/8/2016,5528,3.45,3.45,0,0,0,3.45,0,0,0,258,610,1555,Low Active,20263520355/8/2016,541,,,,
2026352035,5/9/2016,10685,6.62,6.62,0,0,0,6.6,0,0,0,401,543,1869,Very Active,20263520355/9/2016,531,,,,
2026352035,5/10/2016,254,0.16,0.16,0,0,0,0.16,0,0,0,17,1002,1141,Sedentary,20263520355/10/2016,357,,,,
2026352035,5/11/2016,8580,5.32,5.32,0,0,0,5.32,0,0,0,330,569,1698,Moderately Active,20263520355/11/2016,523,,,,
2026352035,5/12/2016,8891,5.51,5.51,0,0,0,5.51,0,0,0,343,330,1364,Moderately Active,20263520355/12/2016,456,,,,
2320127002,4/13/2016,7275,4.9,4.9,0,0,0,4.9,0,0,0,335,1105,2003,Low Active,23201270024/13/2016,,,,,
2320127002,4/14/2016,3973,2.68,2.68,0,0,0,2.68,0,0,0,191,1249,1696,Sedentary,23201270024/14/2016,,,,,
2320127002,4/15/2016,5205,3.51,3.51,0,0,0,3.51,0,0,0,245,1195,1801,Low Active,23201270024/15/2016,,,,,
2320127002,4/16/2016,5057,3.41,3.41,0,0,0,3.4,0,0,0,195,1245,1724,Low Active,23201270024/16/2016,,,,,
2320127002,4/17/2016,6198,4.18,4.18,0,0,0,4.18,0,0,0,249,1191,1852,Low Active,23201270024/17/2016,,,,,
2320127002,4/18/2016,6559,4.42,4.42,0,0,0.26,4.14,0,0,7,260,1173,1905,Low Active,23201270024/18/2016,,,,,
2320127002,4/19/2016,5997,4.04,4.04,0,0,0.38,3.66,0,0,11,228,1201,1811,Low Active,23201270024/19/2016,,,,,
2320127002,4/20/2016,7192,4.85,4.85,0,0,0.49,4.34,0,0,11,283,1146,1922,Low Active,23201270024/20/2016,,,,,
2320127002,4/21/2016,3404,2.29,2.29,0,0.06,0.42,1.81,0,1,10,127,1302,1610,Sedentary,23201270024/21/2016,,,,,
2320127002,4/22/2016,5583,3.76,3.76,0,0,0,3.76,0,0,0,266,1174,1851,Low Active,23201270024/22/2016,,,,,
2320127002,4/23/2016,5079,3.42,3.42,0,0,0,3.42,0,0,0,242,1129,1804,Low Active,23201270024/23/2016,61,,,,
2320127002,4/24/2016,4165,2.81,2.81,0,0,0,2.8,0,0,0,204,1236,1725,Sedentary,23201270024/24/2016,,,,,
2320127002,4/25/2016,3588,2.42,2.42,0,0.23,0.2,1.99,0,3,5,152,1280,1654,Sedentary,23201270024/25/2016,,,,,
2320127002,4/26/2016,3409,2.3,2.3,0,0,0,2.3,0,0,0,147,1293,1632,Sedentary,23201270024/26/2016,,,,,
2320127002,4/27/2016,1715,1.16,1.16,0,0,0,1.16,0,0,0,82,1358,1481,Sedentary,23201270024/27/2016,,,,,
2320127002,4/28/2016,1532,1.03,1.03,0,0,0,1.03,0,0,0,76,1364,1473,Sedentary,23201270024/28/2016,,,,,
2320127002,4/29/2016,924,0.62,0.62,0,0,0,0.62,0,0,0,45,1395,1410,Sedentary,23201270024/29/2016,,,,,
2320127002,4/30/2016,4571,3.08,3.08,0,0,0,3.07,0,0,0,234,1206,1779,Sedentary,23201270024/30/2016,,,,,
2320127002,5/1/2016,772,0.52,0.52,0,0,0,0.52,0,0,0,40,1400,1403,Sedentary,23201270025/1/2016,,,,,
2320127002,5/2/2016,3634,2.45,2.45,0,0.36,0.21,1.88,0,5,6,123,1306,1613,Sedentary,23201270025/2/2016,,,,,
2320127002,5/3/2016,7443,5.02,5.02,0,1.49,0.37,3.16,0,20,10,206,1204,1878,Low Active,23201270025/3/2016,,,,,
2320127002,5/4/2016,1201,0.81,0.81,0,0,0,0.81,0,0,0,52,1388,1426,Sedentary,23201270025/4/2016,,,,,
2320127002,5/5/2016,5202,3.51,3.51,0,0,0.39,3.11,0,0,11,223,1206,1780,Low Active,23201270025/5/2016,,,,,
2320127002,5/6/2016,4878,3.29,3.29,0,0,0,3.29,0,0,0,204,1236,1742,Sedentary,23201270025/6/2016,,,,,
2320127002,5/7/2016,7379,4.97,4.97,0,0,0,4.97,0,0,0,319,1121,1972,Low Active,23201270025/7/2016,,,,,
2320127002,5/8/2016,5161,3.48,3.48,0,0,0,3.47,0,0,0,247,1193,1821,Low Active,23201270025/8/2016,,,,,
2320127002,5/9/2016,3090,2.08,2.08,0,0,0,2.08,0,0,0,145,1295,1630,Sedentary,23201270025/9/2016,,,,,
2320127002,5/10/2016,6227,4.2,4.2,0,0,0,4.2,0,0,0,290,1150,1899,Low Active,23201270025/10/2016,,,,,
2320127002,5/11/2016,6424,4.33,4.33,0,0,0,4.33,0,0,0,300,1140,1903,Low Active,23201270025/11/2016,,,,,
2320127002,5/12/2016,2661,1.79,1.79,0,0,0,1.79,0,0,0,128,830,1125,Sedentary,23201270025/12/2016,,,,,
2347167796,4/13/2016,10352,7.01,7.01,0,1.66,1.94,3.41,0,19,32,195,676,2038,Very Active,23471677964/13/2016,467,,,,
2347167796,4/14/2016,10129,6.7,6.7,0,0.02,2.74,3.94,0,1,48,206,705,2010,Very Active,23471677964/14/2016,445,,,,
2347167796,4/15/2016,10465,6.92,6.92,0,0.07,1.42,5.43,0,1,24,284,720,2133,Very Active,23471677964/15/2016,452,,,,
2347167796,4/16/2016,22244,15.08,15.08,0,5.45,4.1,5.53,0,66,72,268,968,2670,Very Active,23471677964/16/2016,,,,,
2347167796,4/17/2016,5472,3.62,3.62,0,0.08,0.28,3.26,0,1,7,249,508,1882,Low Active,23471677964/17/2016,556,,,,
2347167796,4/18/2016,8247,5.45,5.45,0,0.79,0.86,3.79,0,11,16,206,678,1944,Moderately Active,23471677964/18/2016,500,,,,
2347167796,4/19/2016,6711,4.44,4.44,0,0,0,4.44,0,0,7,382,648,2346,Low Active,23471677964/19/2016,465,,,,
2347167796,4/20/2016,10999,7.27,7.27,0,0.68,1.81,4.78,0,11,43,269,1011,2198,Very Active,23471677964/20/2016,,,,,
2347167796,4/21/2016,10080,6.75,6.75,0,1.85,1.53,3.38,0,23,26,208,761,2048,Very Active,23471677964/21/2016,460,,,,
2347167796,4/22/2016,7804,5.16,5.16,0,0.56,1.68,2.92,0,9,27,206,781,1946,Moderately Active,23471677964/22/2016,405,,,,
2347167796,4/23/2016,16901,11.37,11.37,0,2.78,1.45,7.15,0,32,35,360,591,2629,Very Active,23471677964/23/2016,374,,,,
2347167796,4/24/2016,9471,6.26,6.26,0,0,0,6.26,0,0,0,360,584,2187,Moderately Active,23471677964/24/2016,442,,,,
2347167796,4/25/2016,9482,6.38,6.38,0,1.27,0.52,4.6,0,15,11,277,653,2095,Moderately Active,23471677964/25/2016,433,,,,
2347167796,4/26/2016,5980,3.95,3.95,0,0,0,3.95,0,0,0,227,732,1861,Low Active,23471677964/26/2016,436,,,,
2347167796,4/27/2016,11423,7.58,7.58,0,1.86,0.4,5.32,0,26,9,295,623,2194,Very Active,23471677964/27/2016,448,,,,
2347167796,4/28/2016,5439,3.6,3.6,0,0,0,3.6,0,0,0,229,764,1854,Low Active,23471677964/28/2016,408,,,,
2347167796,4/29/2016,42,0.03,0.03,0,0,0,0.03,0,0,0,4,2,403,Sedentary,23471677964/29/2016,411,,,,
2873212765,4/13/2016,7618,5.12,5.12,0,0,0.22,4.88,0.02,0,8,404,1028,2004,Moderately Active,28732127654/13/2016,,,,,
2873212765,4/14/2016,7910,5.32,5.32,0,0,0,5.32,0,0,0,331,1109,1893,Moderately Active,28732127654/14/2016,,,,,
2873212765,4/15/2016,8482,5.7,5.7,0,0,0,5.69,0.01,0,0,448,992,2063,Moderately Active,28732127654/15/2016,,,,,
2873212765,4/16/2016,9685,6.65,6.65,0,3.11,0.02,3.51,0.01,47,1,305,1087,2148,Moderately Active,28732127654/16/2016,,,,,
2873212765,4/17/2016,2524,1.7,1.7,0,0,0.35,1.34,0,0,8,160,1272,1529,Sedentary,28732127654/17/2016,,,,,
2873212765,4/18/2016,7762,5.24,5.24,0,0.07,0.28,4.89,0,1,6,311,1122,1890,Moderately Active,28732127654/18/2016,,,,,
2873212765,4/19/2016,7948,5.37,5.37,0,0,0,5.36,0,0,0,389,1051,1956,Moderately Active,28732127654/19/2016,,,,,
2873212765,4/20/2016,9202,6.3,6.3,0,1.51,0.12,4.66,0.01,22,5,378,1035,2094,Moderately Active,28732127654/20/2016,,,,,
2873212765,4/21/2016,8859,5.98,5.98,0,0.13,0.37,5.47,0.01,2,10,371,1057,1970,Moderately Active,28732127654/21/2016,,,,,
2873212765,4/22/2016,7286,4.9,4.9,0,0.46,0,4.42,0.02,46,0,366,1028,2241,Low Active,28732127654/22/2016,,,,,
2873212765,4/23/2016,9317,6.35,6.35,0,2.09,0.23,4.02,0.01,28,5,330,1077,2021,Moderately Active,28732127654/23/2016,,,,,
2873212765,4/24/2016,6873,4.68,4.68,0,3,0.06,1.62,0,46,1,190,1203,1898,Low Active,28732127654/24/2016,,,,,
2873212765,4/25/2016,7373,4.95,4.95,0,0,0,4.95,0,0,0,359,1081,1907,Low Active,28732127654/25/2016,,,,,
2873212765,4/26/2016,8242,5.54,5.54,0,0.12,0.18,5.24,0,2,5,309,1124,1882,Moderately Active,28732127654/26/2016,,,,,
2873212765,4/27/2016,3516,2.36,2.36,0,0,0,2.36,0,46,0,197,1197,1966,Sedentary,28732127654/27/2016,,,,,
2873212765,4/28/2016,7913,5.41,5.41,0,2.16,0.34,2.91,0,28,7,213,1192,1835,Moderately Active,28732127654/28/2016,,,,,
2873212765,4/29/2016,7365,4.95,4.95,0,1.36,1.41,2.18,0,20,23,206,1191,1780,Low Active,28732127654/29/2016,,,,,
2873212765,4/30/2016,8452,5.68,5.68,0,0.33,1.08,4.26,0.01,5,20,248,1167,1830,Moderately Active,28732127654/30/2016,,,,,
2873212765,5/1/2016,7399,4.97,4.97,0,0.49,1.04,3.44,0,7,18,196,1219,1739,Low Active,28732127655/1/2016,,,,,
2873212765,5/2/2016,7525,5.06,5.06,0,0,0.21,4.83,0.02,0,7,334,1099,1878,Moderately Active,28732127655/2/2016,,,,,
2873212765,5/3/2016,7412,4.98,4.98,0,0.06,0.25,4.66,0.01,1,6,363,1070,1906,Low Active,28732127655/3/2016,,,,,
2873212765,5/4/2016,8278,5.56,5.56,0,0,0,5.56,0,0,0,420,1020,2015,Moderately Active,28732127655/4/2016,,,,,
2873212765,5/5/2016,8314,5.61,5.61,0,0.78,0.8,4.03,0,13,23,311,1093,1971,Moderately Active,28732127655/5/2016,,,,,
2873212765,5/6/2016,7063,4.75,4.75,0,0,0.12,4.61,0.01,0,5,370,1065,1910,Low Active,28732127655/6/2016,,,,,
2873212765,5/7/2016,4940,3.38,3.38,0,2.28,0.55,0.55,0,75,11,52,1302,1897,Sedentary,28732127655/7/2016,,,,,
2873212765,5/8/2016,8168,5.54,5.54,0,2.9,0,2.64,0,46,0,326,1068,2096,Moderately Active,28732127655/8/2016,,,,,
2873212765,5/9/2016,7726,5.19,5.19,0,0,0,5.19,0,0,0,345,1095,1906,Moderately Active,28732127655/9/2016,,,,,
2873212765,5/10/2016,8275,5.56,5.56,0,0,0,5.55,0.01,0,0,373,1067,1962,Moderately Active,28732127655/10/2016,,,,,
2873212765,5/11/2016,6440,4.33,4.33,0,0,0,4.32,0.01,0,0,319,1121,1826,Low Active,28732127655/11/2016,,,,,
2873212765,5/12/2016,7566,5.11,5.11,0,0,0,5.11,0,0,0,268,720,1431,Moderately Active,28732127655/12/2016,,,,,
3372868164,4/12/2016,4747,3.24,3.24,0,0,0,3.23,0.01,0,0,280,1160,1788,Sedentary,33728681644/12/2016,,,,,
3372868164,4/13/2016,9715,6.63,6.63,0,0.99,0.34,5.27,0.02,16,8,371,1045,2093,Moderately Active,33728681644/13/2016,,,,,
3372868164,4/14/2016,8844,6.03,6.03,0,0.34,1.03,4.65,0.01,6,25,370,1039,2065,Moderately Active,33728681644/14/2016,,,,,
3372868164,4/15/2016,7451,5.08,5.08,0,0,0,5.06,0.02,0,0,335,1105,1908,Low Active,33728681644/15/2016,,,,,
3372868164,4/16/2016,6905,4.73,4.73,0,0,0,4.7,0.029999999,0,0,356,1084,1908,Low Active,33728681644/16/2016,,,,,
3372868164,4/17/2016,8199,5.88,5.88,0,1.41,0.1,4.36,0.01,11,2,322,1105,1964,Moderately Active,33728681644/17/2016,,,,,
3372868164,4/18/2016,6798,4.64,4.64,0,1.08,0.2,3.35,0,20,7,343,1070,2014,Low Active,33728681644/18/2016,,,,,
3372868164,4/19/2016,7711,5.26,5.26,0,0,0,5.24,0.02,0,0,376,1064,1985,Moderately Active,33728681644/19/2016,,,,,
3372868164,4/20/2016,4880,3.33,3.33,0,0.84,0.09,2.38,0.02,15,3,274,1148,1867,Sedentary,33728681644/20/2016,,,,,
3372868164,4/21/2016,8857,6.07,6.07,0,1.15,0.26,4.64,0.01,18,9,376,1037,2124,Moderately Active,33728681644/21/2016,,,,,
3372868164,4/22/2016,3843,2.62,2.62,0,0,0,2.61,0.01,0,0,206,1234,1669,Sedentary,33728681644/22/2016,,,,,
3372868164,4/23/2016,7396,5.07,5.07,0,1.4,0.08,3.58,0,20,2,303,1115,1995,Low Active,33728681644/23/2016,,,,,
3372868164,4/24/2016,6731,4.59,4.59,0,0.89,0.19,3.49,0.02,14,7,292,1127,1921,Low Active,33728681644/24/2016,,,,,
3372868164,4/25/2016,5995,4.09,4.09,0,0,0,4.09,0,0,0,416,1024,2010,Low Active,33728681644/25/2016,,,,,
3372868164,4/26/2016,8283,5.79,5.79,0,1.85,0.05,3.87,0.01,22,2,333,1083,2057,Moderately Active,33728681644/26/2016,,,,,
3372868164,4/27/2016,7904,5.42,5.42,0,1.58,0.63,3.19,0.01,24,13,346,1057,2095,Moderately Active,33728681644/27/2016,,,,,
3372868164,4/28/2016,5512,3.76,3.76,0,0,0,3.76,0,0,0,385,1055,1972,Low Active,33728681644/28/2016,,,,,
3372868164,4/29/2016,9135,6.23,6.23,0,0,0,6.22,0.01,0,0,402,1038,2044,Moderately Active,33728681644/29/2016,,,,,
3372868164,4/30/2016,5250,3.58,3.58,0,1.06,0.09,2.42,0.01,17,4,300,1119,1946,Low Active,33728681644/30/2016,,,,,
3372868164,5/1/2016,3077,2.1,2.1,0,0,0,2.09,0,0,0,172,842,1237,Sedentary,33728681645/1/2016,,,,,
3977333714,4/13/2016,10035,6.71,6.71,0,2.03,2.13,2.55,0,31,46,153,754,1495,Very Active,39773337144/13/2016,295,,,,
3977333714,4/14/2016,7641,5.11,5.11,0,0.32,0.97,3.82,0,5,23,214,801,1433,Moderately Active,39773337144/14/2016,291,,,,
3977333714,4/15/2016,9010,6.06,6.06,0,1.05,1.75,3.26,0,15,42,183,644,1468,Moderately Active,39773337144/15/2016,424,,,,
3977333714,4/16/2016,13459,9,9,0,2.03,4,2.97,0,31,83,153,663,1625,Very Active,39773337144/16/2016,283,,,,
3977333714,4/17/2016,10415,6.97,6.97,0,0.7,2.35,3.92,0,11,58,205,600,1529,Very Active,39773337144/17/2016,381,,,,
3977333714,4/18/2016,11663,7.8,7.8,0,0.25,3.73,3.82,0,4,95,214,605,1584,Very Active,39773337144/18/2016,412,,,,
3977333714,4/19/2016,12414,8.78,8.78,0,2.24,2.45,3.96,0,19,67,221,738,1638,Very Active,39773337144/19/2016,219,,,,
3977333714,4/20/2016,11658,7.83,7.83,0,0.2,4.35,3.28,0,2,98,164,845,1554,Very Active,39773337144/20/2016,152,,,,
3977333714,4/21/2016,6093,4.08,4.08,0,0,0,4.06,0,0,0,242,712,1397,Low Active,39773337144/21/2016,332,,,,
3977333714,4/22/2016,8911,5.96,5.96,0,2.33,0.58,3.06,0,33,12,188,731,1481,Moderately Active,39773337144/22/2016,355,,,,
3977333714,4/23/2016,12058,8.07,8.07,0,0,4.22,3.85,0,0,92,252,724,1638,Very Active,39773337144/23/2016,235,,,,
3977333714,4/24/2016,14112,10,10,0,3.27,4.56,2.17,0,30,95,129,660,1655,Very Active,39773337144/24/2016,310,,,,
3977333714,4/25/2016,11177,8.48,8.48,0,5.62,0.43,2.41,0,50,9,133,781,1570,Very Active,39773337144/25/2016,262,,,,
3977333714,4/26/2016,11388,7.62,7.62,0,0.45,4.22,2.95,0,7,95,170,797,1551,Very Active,39773337144/26/2016,250,,,,
3977333714,4/27/2016,7193,5.04,5.04,0,0,0.42,4.62,0,0,10,176,714,1377,Low Active,39773337144/27/2016,349,,,,
3977333714,4/28/2016,7114,4.88,4.88,0,1.37,0.29,3.22,0,15,8,190,804,1407,Low Active,39773337144/28/2016,261,,,,
3977333714,4/29/2016,10645,7.75,7.75,0,3.74,1.3,2.71,0,36,32,150,744,1545,Very Active,39773337144/29/2016,333,,,,
3977333714,4/30/2016,13238,9.2,9.2,0,3.69,2.1,3.41,0,43,52,194,687,1650,Very Active,39773337144/30/2016,237,,,,
3977333714,5/1/2016,10414,7.07,7.07,0,2.67,1.98,2.41,0,41,40,124,691,1501,Very Active,39773337145/1/2016,383,,,,
3977333714,5/2/2016,16520,11.05,11.05,0,1.54,6.48,3.02,0,24,143,176,713,1760,Very Active,39773337145/2/2016,230,,,,
3977333714,5/3/2016,14335,9.59,9.59,0,3.32,1.74,4.53,0,47,41,258,594,1710,Very Active,39773337145/3/2016,292,,,,
3977333714,5/4/2016,13559,9.44,9.44,0,1.81,4.58,2.89,0,14,96,142,852,1628,Very Active,39773337145/4/2016,213,,,,
3977333714,5/5/2016,12312,8.58,8.58,0,1.76,4.11,2.71,0,14,88,178,680,1618,Very Active,39773337145/5/2016,318,,,,
3977333714,5/6/2016,11677,8.28,8.28,0,3.11,2.51,2.67,0,29,55,168,676,1590,Very Active,39773337145/6/2016,323,,,,
3977333714,5/7/2016,11550,7.73,7.73,0,0,4.13,3.59,0,0,86,208,703,1574,Very Active,39773337145/7/2016,237,,,,
3977333714,5/8/2016,13585,9.09,9.09,0,0.68,5.24,3.17,0,9,116,171,688,1633,Very Active,39773337145/8/2016,259,,,,
3977333714,5/9/2016,14687,10.08,10.08,0,0.77,5.6,3.55,0,8,122,151,1159,1667,Very Active,39773337145/9/2016,,,,,
3977333714,5/10/2016,13072,8.78,8.78,0,0.07,5.4,3.31,0,1,115,196,676,1630,Very Active,39773337145/10/2016,312,,,,
3977333714,5/11/2016,746,0.5,0.5,0,0.37,0,0.13,0,4,0,9,13,52,Sedentary,39773337145/11/2016,,,,,
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1981,Sedentary,40203326504/13/2016,,,,,
4020332650,4/14/2016,108,0.08,0.08,0,0,0,0.03,0,0,0,3,1437,2011,Sedentary,40203326504/14/2016,,,,,
4020332650,4/15/2016,1882,1.35,1.35,0,0.21,0.36,0.77,0,36,18,87,1299,2951,Sedentary,40203326504/15/2016,,,,,
4020332650,4/16/2016,1982,1.42,1.42,0,0.45,0.37,0.59,0,65,21,55,1222,3051,Sedentary,40203326504/16/2016,77,,,,
4020332650,4/17/2016,16,0.01,0.01,0,0,0,0.01,0,0,0,2,1438,1990,Sedentary,40203326504/17/2016,,,,,
4020332650,4/18/2016,62,0.04,0.04,0,0,0,0.04,0,0,0,2,1438,1995,Sedentary,40203326504/18/2016,,,,,
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Sedentary,40203326504/19/2016,,,,,
